filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,weakscale,strongscale,subject,id
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,63ea6344bf5cfafd40b0dce2,PROLIFIC,31-Dec-2025 19:09:03,14422,353227,"""{\""brief-ephemeral\"":\""64%\""}""",brief,ephemeral,It,2180962
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,63ea6344bf5cfafd40b0dce2,PROLIFIC,31-Dec-2025 19:09:04,14422,353227,"""{\""brief-ephemeral\"":\""64%\""}""",brief,ephemeral,It,2181005
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,648a1d21a3372cbf1e7a499d,PROLIFIC,31-Dec-2025 18:34:47,14422,353227,"""{\""brief-ephemeral\"":\""3%\""}""",brief,ephemeral,It,2180239
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,649d809191fa2e4b6e84c69e,PROLIFIC,31-Dec-2025 19:17:18,14422,353227,"""{\""brief-ephemeral\"":\""100%\""}""",brief,ephemeral,It,2181038
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,64aff8a2c8ddc83286a349c3,PROLIFIC,31-Dec-2025 18:33:07,14422,353227,"""{\""brief-ephemeral\"":\""68%\""}""",brief,ephemeral,It,2180130
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,651090beae417ded35c4ef2f,PROLIFIC,31-Dec-2025 19:23:59,14422,353227,"""{\""brief-ephemeral\"":\""90%\""}""",brief,ephemeral,It,2181275
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,651eea44194fa8c200606af7,PROLIFIC,31-Dec-2025 18:22:21,14422,353227,"""{\""brief-ephemeral\"":\""92%\""}""",brief,ephemeral,It,2179151
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,653feb348f4df4e625de5909,PROLIFIC,31-Dec-2025 18:22:48,14422,353227,"""{\""brief-ephemeral\"":\""0%\""}""",brief,ephemeral,It,2179170
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,657f8d99678be2d216a85c3d,PROLIFIC,31-Dec-2025 18:26:14,14422,353227,"""{\""brief-ephemeral\"":\""91%\""}""",brief,ephemeral,It,2179510
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,65b537602cf1fbd4f77c7909,PROLIFIC,31-Dec-2025 19:00:21,14422,353227,"""{\""brief-ephemeral\"":\""81%\""}""",brief,ephemeral,It,2180866
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,65b7cd609e8e7e53fb113123,PROLIFIC,31-Dec-2025 18:19:24,14422,353227,"""{\""brief-ephemeral\"":\""3%\""}""",brief,ephemeral,It,2178788
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,65c63f9b7a891fff8a4c45a2,PROLIFIC,31-Dec-2025 18:33:33,14422,353227,"""{\""brief-ephemeral\"":\""65%\""}""",brief,ephemeral,It,2180173
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,662fecef2a008847dc4f0d9b,PROLIFIC,31-Dec-2025 18:21:11,14422,353227,"""{\""brief-ephemeral\"":\""17%\""}""",brief,ephemeral,It,2179020
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,664aa944e604a246634cb87a,PROLIFIC,31-Dec-2025 18:27:35,14422,353227,"""{\""brief-ephemeral\"":\""14%\""}""",brief,ephemeral,It,2179765
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,66e392f395f540d8a723c193,PROLIFIC,31-Dec-2025 19:22:15,14422,353227,"""{\""brief-ephemeral\"":\""80%\""}""",brief,ephemeral,It,2181100
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,67505c42a18c872bab88ed42,PROLIFIC,31-Dec-2025 18:31:20,14422,353227,"""{\""brief-ephemeral\"":\""42%\""}""",brief,ephemeral,It,2179945
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,676ca3da9773676ad989ef10,PROLIFIC,31-Dec-2025 18:26:52,14422,353227,"""{\""brief-ephemeral\"":\""74%\""}""",brief,ephemeral,It,2179614
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,678f6e1f6a3d68ee8c1533f5,PROLIFIC,31-Dec-2025 18:18:09,14422,353227,"""{\""brief-ephemeral\"":\""41%\""}""",brief,ephemeral,It,2178598
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,67d5d3b719258bd5eeaef834,PROLIFIC,31-Dec-2025 18:21:22,14422,353227,"""{\""brief-ephemeral\"":\""50%\""}""",brief,ephemeral,It,2179057
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,694203dedb9fa28fde0a812a,PROLIFIC,31-Dec-2025 18:13:44,14422,353227,"""{\""brief-ephemeral\"":\""0%\""}""",brief,ephemeral,It,2177748
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,b,PROLIFIC,12-Dec-2025 18:25:10,14422,353227,"""{\""brief-ephemeral\"":\""1%\""}""",brief,ephemeral,It,2169253
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,yuanTest,PROLIFIC,31-Dec-2025 16:23:10,14422,353227,"""{\""brief-ephemeral\"":\""4%\""}""",brief,ephemeral,It,2176115
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,123,PROLIFIC,31-Dec-2025 16:29:05,14422,353228,"""{\""decent-impeccable\"":\""80%\""}""",decent,impeccable,It,2176219
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,567dd32b4f0ef30006dbb718,PROLIFIC,31-Dec-2025 18:17:39,14422,353228,"""{\""decent-impeccable\"":\""3%\""}""",decent,impeccable,It,2178493
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5b735a4c3503c60001a891b7,PROLIFIC,31-Dec-2025 18:56:55,14422,353228,"""{\""decent-impeccable\"":\""89%\""}""",decent,impeccable,It,2180779
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5c0da14d656168000159da7a,PROLIFIC,31-Dec-2025 18:17:56,14422,353228,"""{\""decent-impeccable\"":\""15%\""}""",decent,impeccable,It,2178554
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5cb67a7ab73e8a001507fae5,PROLIFIC,31-Dec-2025 18:10:26,14422,353228,"""{\""decent-impeccable\"":\""90%\""}""",decent,impeccable,It,2177030
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5d42486206811e001ada5b4b,PROLIFIC,31-Dec-2025 18:11:01,14422,353228,"""{\""decent-impeccable\"":\""40%\""}""",decent,impeccable,It,2177071
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5dcdb60be64aaa07c14065cc,PROLIFIC,31-Dec-2025 18:30:47,14422,353228,"""{\""decent-impeccable\"":\""37%\""}""",decent,impeccable,It,2179910
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5dd1dc9110420023be388e5d,PROLIFIC,31-Dec-2025 18:49:23,14422,353228,"""{\""decent-impeccable\"":\""51%\""}""",decent,impeccable,It,2180591
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5e8b9c7054a5cc07dd6e174d,PROLIFIC,31-Dec-2025 18:34:36,14422,353228,"""{\""decent-impeccable\"":\""30%\""}""",decent,impeccable,It,2180191
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5eb9a6b1474e650d066972c5,PROLIFIC,31-Dec-2025 18:13:49,14422,353228,"""{\""decent-impeccable\"":\""0%\""}""",decent,impeccable,It,2177860
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5f3786d029c845210770f0e2,PROLIFIC,31-Dec-2025 18:15:28,14422,353228,"""{\""decent-impeccable\"":\""100%\""}""",decent,impeccable,It,2178038
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5fa45d41eb5d570b4841254d,PROLIFIC,31-Dec-2025 18:16:11,14422,353228,"""{\""decent-impeccable\"":\""0%\""}""",decent,impeccable,It,2178219
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,5ffb8c5b60571908f3ac19fa,PROLIFIC,31-Dec-2025 18:13:09,14422,353228,"""{\""decent-impeccable\"":\""5%\""}""",decent,impeccable,It,2177653
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,600150a39d652729f84daf83,PROLIFIC,31-Dec-2025 18:13:07,14422,353228,"""{\""decent-impeccable\"":\""33%\""}""",decent,impeccable,It,2177588
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,606cf604adbb6982bb382881,PROLIFIC,31-Dec-2025 18:23:05,14422,353228,"""{\""decent-impeccable\"":\""78%\""}""",decent,impeccable,It,2179254
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,606f9bca353fc36aba9ccb8b,PROLIFIC,31-Dec-2025 18:36:42,14422,353228,"""{\""decent-impeccable\"":\""28%\""}""",decent,impeccable,It,2180401
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,60870dd7e185006f4bc26266,PROLIFIC,31-Dec-2025 18:09:45,14422,353228,"""{\""decent-impeccable\"":\""5%\""}""",decent,impeccable,It,2176757
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,60eb1a7c95641da67ae7d611,PROLIFIC,31-Dec-2025 18:15:10,14422,353228,"""{\""decent-impeccable\"":\""82%\""}""",decent,impeccable,It,2178013
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,60ec54c58f88686dadb1a0c9,PROLIFIC,31-Dec-2025 18:05:51,14422,353228,"""{\""decent-impeccable\"":\""23%\""}""",decent,impeccable,It,2176466
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,610d6c481ca4797b863fe3d1,PROLIFIC,31-Dec-2025 18:10:10,14422,353228,"""{\""decent-impeccable\"":\""16%\""}""",decent,impeccable,It,2176964
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,6276d97e209059496d37bf74,PROLIFIC,31-Dec-2025 18:19:02,14422,353228,"""{\""decent-impeccable\"":\""1%\""}""",decent,impeccable,It,2178781
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,627a7fc214142c6f228e84fb,PROLIFIC,31-Dec-2025 18:24:30,14422,353228,"""{\""decent-impeccable\"":\""53%\""}""",decent,impeccable,It,2179426
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,63ea6344bf5cfafd40b0dce2,PROLIFIC,31-Dec-2025 19:09:04,14422,353228,"""{\""decent-impeccable\"":\""20%\""}""",decent,impeccable,It,2181004
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,63ea6344bf5cfafd40b0dce2,PROLIFIC,31-Dec-2025 19:09:03,14422,353228,"""{\""decent-impeccable\"":\""20%\""}""",decent,impeccable,It,2180961
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,648a1d21a3372cbf1e7a499d,PROLIFIC,31-Dec-2025 18:34:47,14422,353228,"""{\""decent-impeccable\"":\""100%\""}""",decent,impeccable,It,2180227
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,649d809191fa2e4b6e84c69e,PROLIFIC,31-Dec-2025 19:17:18,14422,353228,"""{\""decent-impeccable\"":\""69%\""}""",decent,impeccable,It,2181043
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,64aff8a2c8ddc83286a349c3,PROLIFIC,31-Dec-2025 18:33:07,14422,353228,"""{\""decent-impeccable\"":\""0%\""}""",decent,impeccable,It,2180115
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,651090beae417ded35c4ef2f,PROLIFIC,31-Dec-2025 19:23:59,14422,353228,"""{\""decent-impeccable\"":\""77%\""}""",decent,impeccable,It,2181271
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,651eea44194fa8c200606af7,PROLIFIC,31-Dec-2025 18:22:21,14422,353228,"""{\""decent-impeccable\"":\""9%\""}""",decent,impeccable,It,2179128
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,653feb348f4df4e625de5909,PROLIFIC,31-Dec-2025 18:22:48,14422,353228,"""{\""decent-impeccable\"":\""67%\""}""",decent,impeccable,It,2179179
scales-oddity.csv,,NOT AVAILABLE,NOT AVAILABLE,657f8d99678be2d216a85c3d,PROLIFIC,31-Dec-2025 18:26:14,14422,353228,"""{\""decent-impeccable\"":\""70%\""}""",decent,impeccable,It,2179491
