filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,weakscale,strongscale,subject,id
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,62d59a066ee263bb659aa445,PROLIFIC,31-Dec-2025 19:22:55,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2181202
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,631d197eba06364cbea7fab2,PROLIFIC,31-Dec-2025 18:54:45,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2180727
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,63d79678fb8c1b9072646c0a,PROLIFIC,31-Dec-2025 18:17:17,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2178375
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6480bdf6d433e2e158870605,PROLIFIC,31-Dec-2025 18:22:55,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2179206
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,65d7a5fea3345f5297e63e48,PROLIFIC,31-Dec-2025 18:12:26,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2177437
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,65dfbf73ec3a047b5653add8,PROLIFIC,31-Dec-2025 18:12:01,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2177329
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6637b21240220c2517fffa1a,PROLIFIC,31-Dec-2025 18:18:09,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2178631
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,664b3eddad56d45916c9a4e5,PROLIFIC,31-Dec-2025 18:11:40,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2177213
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,664fc88e589ceacc92930e9d,PROLIFIC,31-Dec-2025 18:20:09,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2178858
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,66f47421b650b6c39e80fa0d,PROLIFIC,31-Dec-2025 18:12:09,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2177380
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,670c17328b2ef3366ba42a34,PROLIFIC,31-Dec-2025 18:13:49,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2177882
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,67151a9102f79a93582370aa,PROLIFIC,31-Dec-2025 18:03:51,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2176320
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,67193faab4dac3bad64adb5d,PROLIFIC,31-Dec-2025 18:41:22,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2180500
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6726c70622b97e6722fa53d8,PROLIFIC,31-Dec-2025 18:51:16,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2180671
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6743ab932df5504fb810d1cd,PROLIFIC,31-Dec-2025 18:49:39,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2180651
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,67563017947dfe388187d85d,PROLIFIC,31-Dec-2025 18:08:16,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2176704
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,675f29c1c465ee80225d15e3,PROLIFIC,31-Dec-2025 18:23:23,14423,353272,"""{\""bad-atrocious\"":\""YES, IS A CONTRADICTION\""}""",bad,atrocious,It,2179305
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,677f0032603499bb93fef444,PROLIFIC,31-Dec-2025 18:05:26,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2176425
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,694143fe5c84af5a24325e42,PROLIFIC,31-Dec-2025 18:16:38,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2178321
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6942cdbe08f75d111bb9713d,PROLIFIC,31-Dec-2025 18:11:56,14423,353272,"""{\""bad-atrocious\"":\""YES, IS A CONTRADICTION\""}""",bad,atrocious,It,2177239
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,b,PROLIFIC,12-Dec-2025 18:18:36,14423,353272,"""{\""bad-atrocious\"":\""NO, NOT A CONTRADICTION\""}""",bad,atrocious,It,2169212
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,yuanTest,PROLIFIC,31-Dec-2025 16:25:16,14423,353272,"""{\""bad-atrocious\"":\""YES, IS A CONTRADICTION\""}""",bad,atrocious,It,2176191
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,123,PROLIFIC,31-Dec-2025 16:31:04,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2176250
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,55aeaeb3fdf99b5c769f1f7c,PROLIFIC,31-Dec-2025 18:16:29,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2178264
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,55dbdc9d50a1f7001190d753,PROLIFIC,31-Dec-2025 18:08:13,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2176602
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5b91dc16cc81a400017a3438,PROLIFIC,31-Dec-2025 18:39:13,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2180475
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5b9efb73d1ff7a00013bfe84,PROLIFIC,31-Dec-2025 18:17:14,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2178356
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5c0fcccc1f6f150001487111,PROLIFIC,31-Dec-2025 18:26:43,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2179543
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5c376ea0eecc440001c58889,PROLIFIC,31-Dec-2025 18:20:36,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2178957
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5ce9bfc4d439ae00015968dd,PROLIFIC,31-Dec-2025 18:18:14,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2178692
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5d53bffa147a7d00015aae5a,PROLIFIC,31-Dec-2025 18:14:52,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2177993
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5e07a0898dffa00ff1aaf60f,PROLIFIC,31-Dec-2025 18:09:49,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2176803
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5e3ce0518134d00d50da79c6,PROLIFIC,31-Dec-2025 18:15:47,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2178136
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5e9f3f09ccc75a0c345e4845,PROLIFIC,31-Dec-2025 18:04:10,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2176381
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5f1c2ebf1d8b7c48ad3ec3db,PROLIFIC,31-Dec-2025 18:32:05,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2180033
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,601e13b872774f263d64acac,PROLIFIC,31-Dec-2025 18:24:34,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2179450
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,60d22e68bb03e1da436b8b7c,PROLIFIC,31-Dec-2025 18:13:48,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2177794
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,60fee296717a6b8706549844,PROLIFIC,31-Dec-2025 19:22:21,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2181125
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,61002c88ae47f23265ff57e3,PROLIFIC,31-Dec-2025 18:15:39,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2178089
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,612b86da38f96808af7bb1da,PROLIFIC,31-Dec-2025 18:13:34,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2177742
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6234b2b5e6b80ea7060d458a,PROLIFIC,31-Dec-2025 18:31:52,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2179971
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,628a4816764d2f993ee7493d,PROLIFIC,31-Dec-2025 18:20:18,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2178945
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,628f83dc5398c04bac86f9e6,PROLIFIC,31-Dec-2025 18:27:07,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2179656
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,62d59a066ee263bb659aa445,PROLIFIC,31-Dec-2025 19:22:53,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2181188
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,62d59a066ee263bb659aa445,PROLIFIC,31-Dec-2025 19:22:55,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2181231
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,631d197eba06364cbea7fab2,PROLIFIC,31-Dec-2025 18:54:45,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2180716
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,63d79678fb8c1b9072646c0a,PROLIFIC,31-Dec-2025 18:17:17,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2178410
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6480bdf6d433e2e158870605,PROLIFIC,31-Dec-2025 18:22:55,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2179235
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,65d7a5fea3345f5297e63e48,PROLIFIC,31-Dec-2025 18:12:26,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2177440
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,65dfbf73ec3a047b5653add8,PROLIFIC,31-Dec-2025 18:12:01,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2177339
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6637b21240220c2517fffa1a,PROLIFIC,31-Dec-2025 18:18:09,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2178619
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,664b3eddad56d45916c9a4e5,PROLIFIC,31-Dec-2025 18:11:40,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2177217
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,664fc88e589ceacc92930e9d,PROLIFIC,31-Dec-2025 18:20:09,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2178840
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,66f47421b650b6c39e80fa0d,PROLIFIC,31-Dec-2025 18:12:09,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2177356
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,670c17328b2ef3366ba42a34,PROLIFIC,31-Dec-2025 18:13:49,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2177897
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,67151a9102f79a93582370aa,PROLIFIC,31-Dec-2025 18:03:51,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2176317
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,67193faab4dac3bad64adb5d,PROLIFIC,31-Dec-2025 18:41:22,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2180503
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6726c70622b97e6722fa53d8,PROLIFIC,31-Dec-2025 18:51:16,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2180699
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6743ab932df5504fb810d1cd,PROLIFIC,31-Dec-2025 18:49:39,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2180650
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,67563017947dfe388187d85d,PROLIFIC,31-Dec-2025 18:08:16,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2176699
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,675f29c1c465ee80225d15e3,PROLIFIC,31-Dec-2025 18:23:23,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2179296
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,677f0032603499bb93fef444,PROLIFIC,31-Dec-2025 18:05:26,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2176409
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,694143fe5c84af5a24325e42,PROLIFIC,31-Dec-2025 18:16:38,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2178297
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,6942cdbe08f75d111bb9713d,PROLIFIC,31-Dec-2025 18:11:56,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2177236
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,b,PROLIFIC,12-Dec-2025 18:18:36,14423,353273,"""{\""brief-ephemeral\"":\""NO, NOT A CONTRADICTION\""}""",brief,ephemeral,It,2169205
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,yuanTest,PROLIFIC,31-Dec-2025 16:25:16,14423,353273,"""{\""brief-ephemeral\"":\""YES, IS A CONTRADICTION\""}""",brief,ephemeral,It,2176150
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,123,PROLIFIC,31-Dec-2025 16:31:04,14423,353274,"""{\""decent-impeccable\"":\""YES, IS A CONTRADICTION\""}""",decent,impeccable,It,2176252
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,55aeaeb3fdf99b5c769f1f7c,PROLIFIC,31-Dec-2025 18:16:29,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2178253
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,55dbdc9d50a1f7001190d753,PROLIFIC,31-Dec-2025 18:08:13,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2176625
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5b91dc16cc81a400017a3438,PROLIFIC,31-Dec-2025 18:39:13,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2180487
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5b9efb73d1ff7a00013bfe84,PROLIFIC,31-Dec-2025 18:17:14,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2178333
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5c0fcccc1f6f150001487111,PROLIFIC,31-Dec-2025 18:26:43,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2179539
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5c376ea0eecc440001c58889,PROLIFIC,31-Dec-2025 18:20:36,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2178949
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5ce9bfc4d439ae00015968dd,PROLIFIC,31-Dec-2025 18:18:14,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2178701
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5d53bffa147a7d00015aae5a,PROLIFIC,31-Dec-2025 18:14:52,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2177980
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5e07a0898dffa00ff1aaf60f,PROLIFIC,31-Dec-2025 18:09:50,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2176823
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5e3ce0518134d00d50da79c6,PROLIFIC,31-Dec-2025 18:15:47,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2178158
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5e9f3f09ccc75a0c345e4845,PROLIFIC,31-Dec-2025 18:04:10,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2176369
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,5f1c2ebf1d8b7c48ad3ec3db,PROLIFIC,31-Dec-2025 18:32:05,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2180013
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,601e13b872774f263d64acac,PROLIFIC,31-Dec-2025 18:24:34,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2179475
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,60d22e68bb03e1da436b8b7c,PROLIFIC,31-Dec-2025 18:13:48,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2177829
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,60fee296717a6b8706549844,PROLIFIC,31-Dec-2025 19:22:21,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2181112
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,61002c88ae47f23265ff57e3,PROLIFIC,31-Dec-2025 18:15:39,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2178118
scales-contradictory.csv,,NOT AVAILABLE,NOT AVAILABLE,612b86da38f96808af7bb1da,PROLIFIC,31-Dec-2025 18:13:34,14423,353274,"""{\""decent-impeccable\"":\""NO, NOT A CONTRADICTION\""}""",decent,impeccable,It,2177743
