"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","itemid","weakimage","strongimage","thirdimage","choice4","choice5","id"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5c695a065416680001bef3c0","PROLIFIC","31-Dec-2025 18:20:09","14424","353318","""[{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""timeTaken\"":4610}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2178899"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5c7f489defd9e20015751167","PROLIFIC","31-Dec-2025 18:08:06","14424","353318","""[{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""timeTaken\"":6839.900000095367}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2176570"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5d55d43e25dd4c00174122dc","PROLIFIC","31-Dec-2025 18:29:01","14424","353318","""[{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""timeTaken\"":4785.399999976158}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2179812"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5dd06ed53c870a1526a78264","PROLIFIC","31-Dec-2025 18:17:55","14424","353318","""[{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""timeTaken\"":7514.699999988079}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2178523"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5e437d7404eaba215eafbd2a","PROLIFIC","31-Dec-2025 18:34:53","14424","353318","""[{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""timeTaken\"":6802.5}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2180289"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5eaf2b7e05ff7862e21e9d3b","PROLIFIC","31-Dec-2025 18:23:37","14424","353318","""[{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""timeTaken\"":6114.400000095367}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2179374"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5f4ee7ff2c5da213f015a27e","PROLIFIC","31-Dec-2025 18:09:54","14424","353318","""[{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""timeTaken\"":7992.700000047684}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2176843"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","5fc50bb38378c80ac88354ef","PROLIFIC","31-Dec-2025 18:27:20","14424","353318","""[{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""timeTaken\"":8512}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2179711"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","6091ab55ea2e97910519f8e7","PROLIFIC","31-Dec-2025 18:10:15","14424","353318","""[{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""timeTaken\"":4743.700000047684}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2177004"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","60bd28cc95ab27d4f4f6ada3","PROLIFIC","31-Dec-2025 18:09:57","14424","353318","""[{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""timeTaken\"":18534.5}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2176909"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","612962f44f151ddfd0298c52","PROLIFIC","31-Dec-2025 18:21:31","14424","353318","""[{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""timeTaken\"":14286}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2179081"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","61bb392e40db417c1a138dcb","PROLIFIC","31-Dec-2025 18:32:35","14424","353318","""[{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""timeTaken\"":11978.40000000596}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2180061"
"images.csv","","NOT AVAILABLE","NOT AVAILABLE","628e0063fa56e316da2a71cb","PROLIFIC","31-Dec-2025 18:43:01","14424","353318","""[{\""word\"":\""big\"",\""selection\"":\""big\""},{\""word\"":\""tiny\"",\""selection\"":\""tiny\""},{\""word\"":\""enormous\"",\""selection\"":\""enormous\""},{\""timeTaken\"":10511}]""","2","big.png","enormous.png","tiny.png","miniscule","square","2180550"
