"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","itemid","weakimage","strongimage","thirdimage","choice4","choice5","id"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5e4f1498f5442136deff0d6e","PROLIFIC","27-Feb-2026 21:40:37","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":12906.199999928474}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185161"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5f2c4bf4e4f3080e6a469fcc","PROLIFIC","27-Feb-2026 21:52:26","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":12752}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185231"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5f500550ad48ba16ff920279","PROLIFIC","27-Feb-2026 21:36:14","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":14378.59999999404}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185131"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5f627a1e4b807f1aa7e35280","PROLIFIC","27-Feb-2026 21:28:08","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":5566.299999952316}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185014"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","60255901704fd208ecdcf32b","PROLIFIC","27-Feb-2026 21:44:40","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":105164}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185173"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","60b698afe0f0a2098385c27f","PROLIFIC","27-Feb-2026 21:51:43","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":8163.999999999993}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185213"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","60da6f47359a9fc411cc8313","PROLIFIC","27-Feb-2026 22:00:39","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":7484.899999999907}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185279"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6266a599c7361af8b51a95e0","PROLIFIC","27-Feb-2026 21:37:42","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":8840.599999999627}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185147"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","62b055b8af4eda974466ad0d","PROLIFIC","27-Feb-2026 22:05:47","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":10319.40000000596}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185290"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","62f58a7129fb13cf46a08ae0","PROLIFIC","27-Feb-2026 21:28:55","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":4825.5}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185039"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6307bee7b345c1bf0fb2f362","PROLIFIC","27-Feb-2026 21:51:51","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":7806.899999976158}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185222"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","632b9d9bc38454f47019295c","PROLIFIC","27-Feb-2026 21:29:14","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":12886.79999999702}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185046"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","63af5c586c05eee8c3d03730","PROLIFIC","27-Feb-2026 21:28:12","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":12197.09999999404}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185028"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","660cd806c311611cb34d30f2","PROLIFIC","27-Feb-2026 21:45:11","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":5989.5}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185177"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","66313a4d57660634e1b60cbb","PROLIFIC","27-Feb-2026 21:25:36","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":5215}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2184984"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","665f902e572a7d68c602f86d","PROLIFIC","27-Feb-2026 21:28:09","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":4583.300000000745}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185018"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6669fe44c5660a00d14ab11d","PROLIFIC","27-Feb-2026 21:38:13","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":3712.4000000953674}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185152"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","66d1a34290c0181302a08f66","PROLIFIC","27-Feb-2026 21:31:20","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":6988.89999999851}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185065"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","66d8790772c9e0e4ee96259c","PROLIFIC","27-Feb-2026 21:53:53","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":6320}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185261"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","676c9d1a76e650632accd4f7","PROLIFIC","27-Feb-2026 21:34:47","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":5839.799999952316}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185110"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","69416b96bf4deb1f391d2683","PROLIFIC","27-Feb-2026 21:36:42","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":11511.5}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185134"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","69435a602b20d97254a2050b","PROLIFIC","27-Feb-2026 22:20:47","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":7427.400000035763}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185304"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","694854ff67b15eb1d2db9c04","PROLIFIC","27-Feb-2026 21:51:30","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":5651.200000047684}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185212"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","695fa276f0ff6947c14771b8","PROLIFIC","27-Feb-2026 22:15:10","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":6253.0999999940395}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185298"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6964041739a3174ee0fede90","PROLIFIC","27-Feb-2026 21:26:23","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":4239.400000095367}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2184996"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","696bd0889ec7c69f8a3be8dd","PROLIFIC","27-Feb-2026 21:24:17","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":5415.5999999996275}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2184961"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","697a4300c057fe63d646eb6a","PROLIFIC","27-Feb-2026 21:32:30","14482","353691","""[{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":4200}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185077"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6988788370e570c7b4ab5ee5","PROLIFIC","27-Feb-2026 21:29:38","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":4395.39999999851}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185055"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","698e561001ec343cc230dcdf@email.prolific.com","PROLIFIC","27-Feb-2026 21:35:47","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":39922.799999952316}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185122"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","699cb806607b0cd81c73aa4b","PROLIFIC","27-Feb-2026 21:32:50","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""timeTaken\"":5302.900000035763}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185085"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","699dd5c23229ec878aad1b0d","PROLIFIC","27-Feb-2026 21:27:08","14482","353691","""[{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""word\"":\""green\"",\""selection\"":\""green\""},{\""timeTaken\"":4191.299999952316}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2185000"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","preview","PROLIFIC","27-Feb-2026 16:13:27","14482","353691","""[{\""word\"":\""green\"",\""selection\"":\""green\""},{\""word\"":\""blue\"",\""selection\"":\""blue\""},{\""word\"":\""purple\"",\""selection\"":\""purple\""},{\""timeTaken\"":4186}]""","-3","green-filler.png","purple-filler.png","blue-filler.png","","","2184957"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","123","PROLIFIC","27-Feb-2026 16:11:19","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""two\""},{\""word\"":\""two\"",\""selection\"":\""three\""},{\""timeTaken\"":3672}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2184946"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","595a458f4c20120001517d39","PROLIFIC","27-Feb-2026 21:24:39","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""timeTaken\"":7165}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2184975"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5be0f2c478a95e000186d639","PROLIFIC","27-Feb-2026 21:56:51","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":14643.19999999553}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185270"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5c61ab19776b38000156cc95","PROLIFIC","27-Feb-2026 22:28:30","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""timeTaken\"":7201.100000023842}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185318"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5ca24b9ceb041e00152164f0","PROLIFIC","27-Feb-2026 21:53:29","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":5243.099999904633}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185255"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5d23460ad4c57900192b129c","PROLIFIC","27-Feb-2026 21:52:49","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""timeTaken\"":5561.4000000059605}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185246"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5d8a29c082fec30001d9c24a","PROLIFIC","27-Feb-2026 21:33:46","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":7332}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185091"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5dde8961a4aa26f2f73d785b","PROLIFIC","27-Feb-2026 21:34:06","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":9723.79999999702}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185102"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5e0696dea7fba607951ae479","PROLIFIC","27-Feb-2026 21:48:21","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""timeTaken\"":6905.10000000149}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185198"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5e2ac2aa0038f21089a533a4","PROLIFIC","27-Feb-2026 21:48:12","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""timeTaken\"":6416}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185186"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5e4f1498f5442136deff0d6e","PROLIFIC","27-Feb-2026 21:40:37","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""timeTaken\"":4925.899999976158}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185162"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5f2c4bf4e4f3080e6a469fcc","PROLIFIC","27-Feb-2026 21:52:26","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""timeTaken\"":9171}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185237"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5f500550ad48ba16ff920279","PROLIFIC","27-Feb-2026 21:36:14","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":349422.5}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185129"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","5f627a1e4b807f1aa7e35280","PROLIFIC","27-Feb-2026 21:28:08","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""timeTaken\"":5979.099999904633}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185009"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","60255901704fd208ecdcf32b","PROLIFIC","27-Feb-2026 21:44:40","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":6550}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185169"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","60b698afe0f0a2098385c27f","PROLIFIC","27-Feb-2026 21:51:43","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":6114}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185214"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","60da6f47359a9fc411cc8313","PROLIFIC","27-Feb-2026 22:00:39","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""timeTaken\"":3627.5999999998603}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185283"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6266a599c7361af8b51a95e0","PROLIFIC","27-Feb-2026 21:37:42","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""timeTaken\"":7919}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185149"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","62b055b8af4eda974466ad0d","PROLIFIC","27-Feb-2026 22:05:47","14482","353692","""[{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""timeTaken\"":6979}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185291"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","62f58a7129fb13cf46a08ae0","PROLIFIC","27-Feb-2026 21:28:55","14482","353692","""[{\""word\"":\""two\"",\""selection\"":\""two\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""one\"",\""selection\"":\""one\""},{\""timeTaken\"":4682.29999999702}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185037"
"images-with-missing-scales.csv","","NOT AVAILABLE","NOT AVAILABLE","6307bee7b345c1bf0fb2f362","PROLIFIC","27-Feb-2026 21:51:51","14482","353692","""[{\""word\"":\""one\"",\""selection\"":\""one\""},{\""word\"":\""three\"",\""selection\"":\""three\""},{\""word\"":\""two\"",\""selection\"":\""two\""},{\""timeTaken\"":5727.200000047684}]""","-2","one-filler.png","two-filler.png","three-filler.png","","","2185227"
